Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	stationaryDist[1]	stationaryDist[2]	tree_length
3672	-244.1883	-313.7224	69.53404	0.0224327	0.0241436	0.00761189	0.00896489	0.0174552	0.0120958	0.0039012	0.0149977	0.00696528	0.00981792	0.00278964	0.0267099	0.00812445	0.00182169	0.0185777	0.000887489	0.00597451	0.0168388	0.00322201	0.00366581	0.00521044	0.00327317	0.000874415	0.000147891	0.00435775	0.0084861	0.00424662	0.0209335	0.00159572	0.00462653	0.0422246	0.00824719	0.00260845	1.62235e-06	0.0197575	0.000178529	0.00661923	0.0130838	0.0209408	0.000328815	0.0130518	0.0171981	0.00773268	0.00857856	0.014221	0.00361159	0.00495211	0.00635971	0.012776	0.142636	1.41153	1.81319	0.1868103	0.0761195	0.284776	0.675795	1.47974	3.51154	13.1372	1.862228	0.1030286	0.04850417	0.0474041	0.0510196	0.0160852	0.0189444	0.0368859	0.0255604	0.0082439	0.0316927	0.0147188	0.020747	0.00589499	0.0564426	0.0171684	0.00384954	0.0392578	0.00187542	0.0126252	0.0355833	0.00680867	0.00774648	0.0110106	0.00691678	0.00184779	0.00031252	0.00920867	0.0179326	0.00897383	0.0442361	0.00337203	0.00977665	0.0892279	0.0174277	0.0055121	3.42831e-06	0.0417509	0.000377262	0.0139876	0.0276484	0.0442515	0.000694843	0.0275806	0.0363425	0.0163405	0.018128	0.0300515	0.00763192	0.0104647	0.0134391	0.0269979	0.0934052	0.906595	0.4732223
3708	-245.6106	-314.1652	68.55463	0.0167035	0.0300663	0.0352195	0.0209522	0.116176	0.0309536	0.00619195	0.084317	0.0116443	0.0549498	0.0519918	0.0362752	0.0253564	0.00100703	0.0316009	0.0114039	0.0150725	0.122054	0.00837725	0.0280876	0.0262101	0.0220061	0.031874	0.00369684	0.0230195	0.00855924	0.0221937	0.0270754	0.00963635	0.00985106	0.349935	0.060579	0.0371304	5.03933e-05	0.0302365	0.00316204	0.0305711	0.0103851	0.127749	0.00980381	0.00491593	0.137223	0.0384766	0.0116703	0.015459	0.0764425	0.00867478	0.055037	0.057722	0.126232	1.41941	1.701377	0.2986233	0.24693	0.505541	0.808309	1.23715	1.97808	4.04974	1.011322	0.1755187	0.04268768	0.00840323	0.0151258	0.0177183	0.0105407	0.0584463	0.0155722	0.00311506	0.0424184	0.00585804	0.0276443	0.0261562	0.0182494	0.0127563	0.00050662	0.0158979	0.0057371	0.00758273	0.0614034	0.00421444	0.0141303	0.0131858	0.0110709	0.0160352	0.00185982	0.0115807	0.004306	0.0111653	0.0136212	0.00484788	0.00495589	0.176046	0.0304762	0.0186797	2.5352e-05	0.0152115	0.00159077	0.0153798	0.00522458	0.0642683	0.00493213	0.00247312	0.0690343	0.0193569	0.00587112	0.00777714	0.0384569	0.00436413	0.0276881	0.0290389	0.149312	0.850688	1.987746
3744	-244.0064	-312.6322	68.62571	0.0016385	0.0520251	0.00429836	0.011626	0.0257438	0.0111905	0.00127197	0.0329669	0.0110254	0.00823855	0.00872689	0.0102691	0.00902711	0.00386405	0.0111592	0.00292882	0.00738277	0.0153788	0.0182021	0.00878914	0.00101341	0.000582851	0.0118841	0.00376497	0.00356902	0.00484519	0.00196646	0.00742596	0.00187918	0.00640834	0.0344489	0.00765658	0.00234901	2.2083e-06	0.0279005	0.00442514	0.0623316	0.0141382	0.000688248	0.00227308	0.00177347	0.00743852	0.00734492	0.00363132	0.00293062	0.0794845	0.000821705	0.00266072	0.0183636	0.181623	1.39282	1.353361	0.6466386	0.0909369	0.310581	0.694333	1.44023	3.21977	10.9966	1.733622	0.4778019	0.06259156	0.0028262	0.0897362	0.00741409	0.0200532	0.0444046	0.019302	0.00219398	0.0568635	0.0190173	0.0142104	0.0150527	0.0177129	0.0155705	0.00666497	0.0192482	0.00505182	0.0127343	0.0265263	0.0313962	0.0151601	0.001748	0.00100534	0.0204985	0.00649407	0.00615608	0.00835731	0.00339189	0.0128088	0.00324133	0.0110535	0.0594197	0.0132066	0.00405172	3.80901e-06	0.0481247	0.00763277	0.107514	0.0243865	0.00118714	0.00392076	0.003059	0.0128304	0.012669	0.00626354	0.00505493	0.1371	0.00141733	0.00458937	0.0316748	0.323319	0.676681	0.5797554
3780	-254.5012	-323.2826	68.78134	0.032518	0.108838	0.0669593	0.0354223	0.0345153	0.0672123	0.000762953	0.0527585	0.132066	0.0506245	0.035211	0.0450528	0.0618196	0.0397163	0.0413438	0.000668974	0.0506457	0.0116001	0.0519466	0.0145286	0.000485351	0.00219467	0.00274798	0.00338325	0.0258694	0.00993893	0.0203598	0.0138766	0.00968661	0.0187845	0.0829381	0.0481478	0.02037	0.0158126	0.046902	0.0117557	0.0259256	0.050399	0.113964	0.0052855	0.0405731	0.0448643	0.0117115	0.00769599	0.0145266	0.0486387	0.0283704	0.0214794	0.0455553	0.17989	1.39365	1.613516	0.3864844	0.295145	0.551486	0.830546	1.20403	1.81328	3.38817	0.8823532	0.2395294	0.06195736	0.0188351	0.0630412	0.0387843	0.0205174	0.019992	0.0389309	0.000441919	0.0305589	0.0764957	0.0293228	0.020395	0.0260956	0.0358073	0.0230046	0.0239472	0.000387484	0.0293351	0.00671905	0.0300886	0.0084153	0.000281126	0.0012712	0.00159169	0.00195965	0.0149841	0.00575685	0.0117928	0.00803764	0.0056107	0.0108804	0.0480396	0.0278883	0.0117987	0.009159	0.0271667	0.00680914	0.0150167	0.0291922	0.0660106	0.00306148	0.0235008	0.0259864	0.00678354	0.00445769	0.00841412	0.0281726	0.0164327	0.0124413	0.0263866	0.193242	0.806758	1.726454
3816	-239.3524	-307.6671	68.3147	0.0107697	0.0230989	0.000888642	0.00575847	0.0253106	0.00582439	0.00116692	0.0172389	0.011013	0.01438	0.0121913	0.00807915	0.0267857	0.00445384	0.0442051	0.000420797	0.00883187	0.00742462	0.009419	0.0136977	0.000105991	0.00497905	0.00383583	0.00286325	0.0107729	0.0105971	0.0264153	0.0309609	0.00353286	0.00936095	0.0549688	0.0106404	0.0197362	0.0127607	0.00146044	0.00476905	0.00416037	0.0304953	0.0576531	0.000136026	0.0113764	0.0162571	0.0166616	0.0101922	0.00441812	0.00370236	0.00105355	0.00687376	0.0336026	0.47506	1.25197	1.426041	0.5739588	0.097739	0.321702	0.701996	1.42451	3.10847	10.2313	1.681464	0.4024841	0.1821359	0.0164347	0.0352493	0.00135608	0.00878752	0.0386245	0.00888812	0.00178074	0.0263068	0.016806	0.0219442	0.0186041	0.0123289	0.0408754	0.00679664	0.0674577	0.000642143	0.0134776	0.0113301	0.0143736	0.0209029	0.000161744	0.00759811	0.00585353	0.00436937	0.0164397	0.0161714	0.0403103	0.0472468	0.0053912	0.014285	0.0838833	0.0162374	0.0301178	0.019473	0.00222866	0.00727764	0.0063488	0.0465363	0.0879796	0.000207578	0.0173606	0.0248086	0.025426	0.0155535	0.00674212	0.00564986	0.00160774	0.0104895	0.0512781	0.286979	0.713021	0.6553008
3852	-243.2728	-312.7659	69.49311	0.0226639	0.0227368	0.0032372	0.000123233	0.0178267	0.0130551	0.0034061	0.0173837	0.019927	0.0173492	0.00451377	0.0294974	0.0275555	0.00500546	0.0118685	0.00052072	0.00448037	0.0108627	0.010588	0.0136351	0.00540442	0.00199847	0.0017024	0.0269256	0.00893027	0.0209963	0.00584161	0.0307769	0.0284881	0.0149628	0.0253015	0.00705777	0.00924665	0.0107558	0.00350806	0.015636	0.00284358	0.0156213	0.0883818	0.000313283	0.0215998	0.0248876	0.00911259	0.008372	0.0118369	0.00709982	0.0114181	0.00374591	0.0129693	0.150012	1.40799	1.712163	0.287837	0.110764	0.341941	0.715486	1.39765	2.92449	9.02821	1.591008	0.1681131	0.05114062	0.0327527	0.0328581	0.00467823	0.00017809	0.0257622	0.0188665	0.00492232	0.0251219	0.0287974	0.0250721	0.00652306	0.0426281	0.0398217	0.00723363	0.0171517	0.000752517	0.0064748	0.0156981	0.0153012	0.0197047	0.00781019	0.00288808	0.00246021	0.0389115	0.0129056	0.0303428	0.008442	0.0444772	0.0411695	0.0216234	0.0365644	0.0101995	0.0133628	0.0155437	0.00506967	0.0225963	0.0041094	0.0225751	0.127725	0.000452741	0.0312149	0.0359662	0.013169	0.0120988	0.0171061	0.0102603	0.0165009	0.00541339	0.0187425	0.143919	0.856081	0.6919708
3888	-244.1542	-312.9951	68.8409	0.0393427	0.0441931	0.015694	0.024108	0.0703589	0.0205944	0.00955896	0.0225688	0.0326361	0.0120914	0.00813053	0.0245196	0.0237297	0.0113982	0.020373	0.0043722	0.00325469	0.0108497	0.000991497	0.0174788	0.00365136	0.00480949	0.0156965	0.0268843	0.010503	0.0225505	0.0104081	0.0824312	0.0405455	0.00465274	0.0914759	0.00159886	0.00230763	0.0117454	0.0197534	0.033455	0.039573	0.000871045	0.125715	0.00373558	0.0341834	0.00761429	0.0659864	0.0103996	0.00301786	0.000473802	0.0222316	0.00738771	0.0173189	0.170127	1.39834	1.468588	0.5314124	0.162264	0.41193	0.758284	1.31877	2.4276	6.16279	1.314922	0.3618527	0.05839871	0.0345954	0.0388606	0.0138003	0.021199	0.0618692	0.0181094	0.00840554	0.0198456	0.0286981	0.0106324	0.00714947	0.021561	0.0208664	0.0100229	0.0179147	0.00384463	0.00286197	0.00954054	0.000871859	0.0153698	0.00321077	0.00422915	0.0138025	0.0236403	0.00923571	0.0198294	0.00915218	0.0724847	0.0356531	0.00409132	0.080438	0.00140593	0.00202918	0.0103282	0.0173699	0.0294182	0.034798	0.000765941	0.110546	0.00328483	0.0300587	0.00669552	0.0580242	0.00914475	0.00265371	0.000416631	0.019549	0.00649628	0.0152292	0.265706	0.734294	1.137222
3924	-241.6703	-311.9135	70.24323	0.0131027	0.0417677	0.000624392	0.0205022	0.0416066	0.0301805	0.00449878	0.00779279	0.021779	0.0102373	0.00661206	0.0143414	0.0120508	0.000110983	0.0313609	0.0103482	0.00861757	0.0496531	6.87001e-05	0.00967478	0.0115913	0.0100485	0.0288836	0.0273058	0.00837755	0.0140212	0.0022419	0.0497568	0.00794283	0.00209675	0.0650228	0.0199022	0.0121819	0.0107995	0.0260475	0.00398844	0.041869	0.0346075	0.0747608	0.00437873	0.0233151	0.00163367	0.0164443	0.0190196	0.00671103	0.000312165	0.0260162	0.00599746	0.0152536	0.106009	1.42912	1.891306	0.1086938	0.187544	0.442069	0.775175	1.29003	2.26209	5.33209	1.210231	0.05747024	0.03560557	0.0144708	0.0461288	0.000689587	0.0226429	0.0459509	0.0333318	0.00496851	0.00860646	0.024053	0.0113062	0.00730245	0.0158388	0.0133091	0.000122571	0.0346354	0.0114286	0.00951736	0.0548376	7.58733e-05	0.010685	0.0128016	0.0110977	0.0318994	0.0301569	0.00925228	0.0154852	0.00247598	0.0549521	0.00877217	0.00231568	0.0718121	0.0219803	0.0134538	0.0119271	0.0287672	0.00440488	0.0462407	0.0382209	0.0825668	0.00483592	0.0257495	0.00180425	0.0181613	0.0210055	0.00741176	0.000344759	0.0287326	0.00662367	0.0168463	0.0543469	0.945653	0.905458
3960	-237.2655	-306.5321	69.26662	0.01037	0.0166443	0.000578701	0.00839813	0.0128639	0.00904654	0.00239245	0.0303845	0.010304	0.00624922	0.0023989	0.0107422	0.00311097	0.00155014	0.0172514	0.00246289	0.00818012	0.00227188	0.000773508	0.00646705	0.00393913	0.000941746	0.00158761	0.000595618	0.00266276	0.00980731	0.000518744	0.00568057	0.0336544	0.0284379	0.00389944	0.00642773	0.0285483	0.0154569	0.00276136	0.00128333	0.00547077	0.00589354	0.00303359	0.030457	0.00542696	0.00429044	0.0156517	0.00800161	0.00350563	0.000441926	0.00541482	0.000634412	0.00515794	0.205949	1.38114	1.77101	0.2289899	0.073169	0.279338	0.671742	1.48867	3.5799	13.667	1.890813	0.129299	0.0715752	0.0257945	0.0414012	0.00143947	0.0208896	0.0319979	0.0225025	0.00595102	0.0755789	0.0256302	0.0155444	0.00596706	0.0267203	0.00773828	0.00385585	0.0429114	0.00612622	0.0203473	0.00565111	0.00192404	0.0160862	0.00979825	0.00234251	0.00394905	0.00148155	0.00662339	0.0243948	0.00129033	0.0141299	0.0837123	0.0707367	0.00969953	0.0159884	0.0710115	0.0384477	0.00686864	0.00319218	0.0136081	0.0146597	0.00754579	0.0757592	0.0134991	0.0106721	0.0389322	0.0199033	0.00871994	0.00109925	0.0134689	0.00157805	0.0128299	0.114495	0.885505	0.402024
3996	-236.6137	-305.7763	69.16256	0.0232098	0.0127009	0.0104292	0.0050709	0.00949026	0.0214623	0.00853003	0.0211586	0.0112056	0.0171941	0.00756383	0.0189773	0.0114208	0.00208703	0.00977448	0.00205435	0.00327596	0.000150897	0.0165636	0.00400272	0.00178828	0.000674376	0.00575281	0.00369391	0.0036544	0.0145872	0.00406773	0.000798732	0.0339761	0.128707	0.00800456	0.0545919	0.0673094	0.00747998	0.012958	0.000361447	0.0103931	0.00781623	0.0170344	0.0355928	0.0113594	0.0103717	0.00720216	0.00857302	0.00812908	0.0114499	0.00738538	0.0128607	0.00802535	0.118241	1.42324	1.592141	0.4078587	0.0945888	0.316603	0.698505	1.43163	3.15853	10.5721	1.705153	0.2561699	0.03987751	0.0321946	0.0176176	0.0144664	0.00703392	0.0131641	0.0297707	0.0118321	0.0293494	0.0155434	0.0238502	0.0104919	0.0263237	0.0158419	0.00289495	0.0135583	0.00284962	0.00454413	0.000209311	0.0229757	0.00555223	0.00248055	0.000935436	0.0079798	0.00512387	0.00506907	0.0202342	0.00564241	0.00110793	0.0471287	0.178531	0.0111032	0.0757252	0.0933658	0.0103756	0.0179743	0.000501368	0.0144164	0.010842	0.0236286	0.0493713	0.0157568	0.0143867	0.00999021	0.0118918	0.011276	0.0158823	0.0102444	0.0178392	0.0111321	0.203929	0.796071	0.7209214
4032	-241.5987	-309.932	68.3333	0.0516007	0.0115934	0.0126278	0.00336402	0.0535817	0.00835532	0.00732474	0.0305897	0.0297444	0.00800793	0.0026434	0.0124554	0.00707178	0.00172855	0.0190593	0.0107829	0.00430796	0.00830367	0.00424447	0.000406119	0.00643773	0.0118844	0.0114579	0.00166121	0.00478053	0.020706	0.0053432	0.00871391	0.0735586	0.0744039	0.00282242	0.0520525	0.0513247	0.000652867	0.00316605	4.1221e-05	0.017809	0.00402558	0.0313519	0.0508212	0.0136232	0.00986595	0.00148306	0.00232771	0.00181024	0.00302637	0.0177911	0.0189636	0.00281743	0.152585	1.40676	1.194625	0.8053751	0.0993107	0.324214	0.703702	1.42106	3.08438	10.0694	1.669929	0.6741657	0.05206359	0.0651099	0.0146286	0.0159338	0.00424474	0.0676096	0.0105428	0.00924238	0.0385982	0.0375315	0.0101044	0.00333545	0.0157163	0.0089232	0.00218109	0.0240491	0.0136059	0.0054358	0.0104776	0.00535569	0.000512442	0.00812315	0.0149957	0.0144576	0.00209612	0.00603209	0.0261269	0.00674206	0.0109952	0.0928165	0.093883	0.00356134	0.06568	0.0647617	0.00082379	0.00399493	5.20128e-05	0.0224715	0.00507949	0.03956	0.0641263	0.0171898	0.0124489	0.00187133	0.00293711	0.00228416	0.00381868	0.0224489	0.0239283	0.00355504	0.402688	0.597312	0.7925166
4068	-243.1618	-312.284	69.12215	0.0435124	0.0289488	0.00732998	0.00680978	0.0517617	0.0540925	0.00144104	0.0140571	0.042509	0.00990654	0.010269	0.0111201	0.0385273	0.0063731	0.0640614	0.00730336	0.0210564	0.0427271	0.000860165	0.0329355	0.00233955	0.00805288	0.0144662	0.00455244	0.011639	0.0279401	0.00372171	0.0114812	0.0718282	0.0940365	0.00674589	0.0505337	0.0113362	0.0264822	0.0119386	0.000900187	0.0359934	0.0059508	0.0323559	0.00471618	0.0071284	0.00723818	0.00237219	0.0151887	0.0120965	0.00676048	0.0270099	0.0213744	0.000473185	0.114735	1.42493	1.515808	0.4841916	0.157561	0.406064	0.754899	1.32468	2.46267	6.34673	1.336188	0.319428	0.0386494	0.0421528	0.0280442	0.00710094	0.00659699	0.0501443	0.0524023	0.00139601	0.0136179	0.0411807	0.00959699	0.00994811	0.0107727	0.0373234	0.00617396	0.0620596	0.00707515	0.0203985	0.041392	0.000833287	0.0319064	0.00226645	0.00780125	0.0140141	0.00441019	0.0112754	0.0270671	0.00360541	0.0111224	0.0695838	0.0910982	0.0065351	0.0489546	0.010982	0.0256547	0.0115655	0.000872058	0.0348687	0.00576486	0.0313449	0.00456881	0.00690566	0.00701201	0.00229806	0.0147141	0.0117185	0.00654924	0.0261659	0.0207065	0.0004584	0.242096	0.757904	1.032255
4104	-253.7411	-322.0529	68.31177	0.00288325	0.0103083	0.00066122	0.0029193	0.00435714	0.00333572	0.00247994	0.00576706	0.0109437	0.00215167	0.00331064	0.00133775	0.0109325	0.010487	0.00639081	0.00231687	0.00287741	0.00255611	0.00058126	0.00108082	0.0056174	9.91738e-05	0.000840623	0.00493511	0.00207368	0.000871569	0.00224088	0.00518517	0.0113858	0.0231589	0.00349245	0.00493082	0.00131737	0.000374508	0.00757877	0.000186905	0.00417459	0.00511884	0.00114993	0.00298003	0.00139126	0.00928329	0.00339284	0.00199197	0.00497002	0.000986007	0.00128277	0.000306721	4.48017e-05	0.110263	1.42707	1.522658	0.4773416	0.0485195	0.228622	0.63104	1.58469	4.37403	20.6103	2.187855	0.3134923	0.03708742	0.0144857	0.0517901	0.00332203	0.0146668	0.0218907	0.016759	0.0124595	0.0289742	0.0549824	0.0108102	0.016633	0.00672098	0.0549261	0.0526878	0.032108	0.0116402	0.0144564	0.0128421	0.00292031	0.00543014	0.0282224	0.000498259	0.00422337	0.0247945	0.0104184	0.00437885	0.0112584	0.0260508	0.0572031	0.116353	0.0175464	0.0247729	0.00661857	0.00188157	0.0380765	0.000939027	0.0209736	0.0257175	0.00577735	0.0149719	0.00698981	0.0466401	0.0170459	0.0100078	0.0249699	0.0049538	0.00644476	0.001541	0.000225088	0.238671	0.761329	0.1990408
4140	-247.6753	-317.0073	69.33196	0.0148155	0.021758	0.0102411	0.0190118	0.0288869	0.0307234	0.000560436	0.0129181	0.00460739	0.0145811	0.00145959	0.0370462	0.0116936	0.00278697	0.0333708	0.0116928	0.016211	0.0131589	0.00442519	0.00731049	0.00468837	0.0155063	0.0152396	0.00783689	0.0175095	0.0608721	0.0127398	0.0191444	0.0578912	0.131285	0.00439403	0.00844709	0.0012749	0.00809455	0.00259984	0.00377133	0.017002	0.0118818	0.0564139	0.0136804	0.0112885	0.00838071	0.0566713	0.021205	0.0102144	0.0081007	0.0142808	0.0248442	0.00206577	0.0652933	1.44866	1.678192	0.3218076	0.104955	0.333074	0.709645	1.40915	3.00234	9.5279	1.62996	0.1917585	0.02163435	0.016024	0.0235327	0.0110764	0.0205626	0.0312432	0.0332294	0.000606149	0.0139718	0.0049832	0.0157705	0.00157865	0.040068	0.0126475	0.0030143	0.0360928	0.0126465	0.0175333	0.0142323	0.00478615	0.00790679	0.00507079	0.0167711	0.0164826	0.00847613	0.0189377	0.0658374	0.0137789	0.020706	0.0626133	0.141994	0.00475244	0.00913611	0.00137889	0.00875481	0.0028119	0.00407895	0.0183888	0.012851	0.0610155	0.0147963	0.0122093	0.00906431	0.0612938	0.0229346	0.0110475	0.00876146	0.0154456	0.0268707	0.00223427	0.160904	0.839096	0.9245834
4176	-240.8951	-309.9218	69.02667	0.0275342	0.0534684	0.000220975	0.00676026	0.0181044	0.00420934	0.0110706	0.0123753	0.00803425	0.00702384	0.00087723	0.0167334	0.01585	0.0039428	0.0263638	0.00261583	0.00938944	0.0354475	0.00111831	0.00635207	0.000665049	0.00476623	0.0106098	0.00752117	0.00772649	0.0212358	0.0107672	0.0137302	0.0661374	0.0637396	0.00169009	0.0228715	0.00324154	0.00467825	0.00503382	0.00390466	0.0252113	0.0234644	0.00841145	0.00672443	0.00821665	0.0131675	0.00955822	0.00136657	0.00403703	0.0180703	0.00740128	0.00978045	0.000612311	0.118113	1.42331	1.635955	0.3640452	0.0656639	0.264976	0.660771	1.51338	3.77392	15.2291	1.969065	0.2225277	0.03983282	0.0422412	0.0820278	0.000339006	0.0103712	0.0277747	0.0064577	0.0169838	0.0189853	0.0123256	0.0107755	0.00134579	0.0256713	0.0243161	0.00604879	0.0404456	0.00401304	0.0144047	0.0543813	0.00171563	0.00974493	0.00102028	0.00731205	0.0162769	0.0115385	0.0118535	0.0325787	0.0165184	0.021064	0.101464	0.0977853	0.00259282	0.0350881	0.00497296	0.00717708	0.00772257	0.00599028	0.0386776	0.0359976	0.0129043	0.0103162	0.0126055	0.0202007	0.0146636	0.00209651	0.00619335	0.0277223	0.0113546	0.0150045	0.000939368	0.182023	0.817977	0.6518328
4212	-237.4384	-307.9012	70.4628	0.0126047	0.0289509	0.00163264	0.0101756	0.0582963	0.00812739	0.0226211	0.0170204	0.0019254	0.0242076	0.00270435	0.0478464	0.0153557	0.00243211	0.0163577	0.00552821	0.011214	0.00680178	0.00226842	0.00176176	0.0121023	0.0065282	0.0172475	0.00953107	0.00700469	0.00516975	0.0116238	0.00459428	0.0720341	0.0546175	0.0230598	0.0361133	0.000273828	0.00658397	0.00429791	0.00666106	0.0204419	0.010272	0.0019404	0.00864298	0.0138485	0.00816771	0.0124611	0.00927414	0.0105836	0.0180224	0.0318158	0.0248216	0.000350046	0.0408316	1.4604	1.940816	0.05918418	0.167947	0.418904	0.762266	1.31188	2.38718	5.95425	1.290031	0.03049448	0.01342041	0.0168982	0.0388125	0.00218876	0.0136417	0.0781538	0.0108958	0.0303266	0.0228181	0.00258124	0.0324534	0.00362553	0.0641443	0.0205864	0.00326056	0.0219297	0.00741129	0.0150338	0.00911867	0.00304112	0.00236187	0.0162247	0.0087519	0.0231225	0.0127776	0.0093907	0.00693073	0.0155832	0.00615923	0.0965711	0.0732218	0.0309147	0.0484146	0.000367102	0.00882667	0.00576191	0.00893002	0.027405	0.0137709	0.00260136	0.011587	0.0185657	0.0109499	0.0167057	0.0124332	0.0141887	0.0241614	0.0426533	0.0332766	0.000469283	0.0295921	0.970408	0.7459178
4248	-240.8873	-309.9229	69.03567	0.00291555	0.0357091	0.00162112	0.00175831	0.00611109	0.0172009	0.00542235	0.0130068	0.0112576	0.0130302	0.00799904	0.0196223	0.00867869	0.00271422	0.00940253	0.0032972	0.0112622	0.00730377	0.000606689	0.00186358	0.0129732	0.0054205	0.0090198	0.011704	0.00287375	0.00934922	0.00593253	0.00800137	0.0481956	0.0342673	0.00563538	0.0104698	4.28863e-05	0.00503453	0.00243141	0.00754362	0.0121174	0.0215048	0.00135284	0.000334695	0.00846737	0.00595351	0.00364286	0.000744396	0.00604296	0.00724452	0.00869013	0.000815371	0.0100838	0.170171	1.39832	1.560077	0.4399234	0.0895328	0.308233	0.692691	1.44364	3.2443	11.1691	1.744874	0.2819884	0.05841445	0.00652726	0.0799447	0.00362933	0.00393645	0.0136814	0.0385089	0.0121394	0.0291193	0.0252032	0.0291717	0.0179081	0.04393	0.0194296	0.00607653	0.0210502	0.00738169	0.0252136	0.0163515	0.00135824	0.00417214	0.0290441	0.0121353	0.0201933	0.0262026	0.00643368	0.0209308	0.0132816	0.0179133	0.107899	0.0767167	0.0126164	0.0234395	9.60129e-05	0.0112712	0.00544338	0.0168885	0.0271281	0.0481444	0.00302871	0.000749306	0.0189565	0.0133286	0.00815554	0.00166653	0.0135288	0.0162188	0.0194552	0.00182543	0.0225754	0.219962	0.780038	0.4466728
4284	-240.1428	-307.9931	67.85027	0.0186988	0.0434924	0.00504594	0.00648307	0.031028	0.0179451	0.00707081	0.0131178	0.00807203	0.00829533	0.0138224	0.00313924	0.0125233	0.00888913	0.0123796	0.00642695	0.0332879	0.00977609	0.00146305	0.0020651	0.00955123	0.000766402	0.00816989	0.00405645	0.000538765	0.00216706	0.00983235	0.0266312	0.113664	0.109653	0.000653026	0.0447235	2.04309e-05	0.000415251	0.0183352	0.00810914	0.0260677	0.0256427	0.00132332	1.17569e-05	0.00343786	0.00307271	0.00234691	0.0066338	0.0149445	0.00974763	0.0144818	0.00299379	0.00704521	0.222324	1.37328	1.098234	0.9017663	0.0739197	0.280732	0.672786	1.48636	3.56212	13.5282	1.883432	0.8211061	0.07770841	0.0253352	0.0589281	0.00683677	0.00878396	0.04204	0.024314	0.00958028	0.0177734	0.0109368	0.0112394	0.018728	0.00425338	0.0169679	0.0120439	0.0167732	0.00870791	0.045102	0.0132457	0.0019823	0.00279802	0.012941	0.0010384	0.0110694	0.0054961	0.000729975	0.00293616	0.0133219	0.0360828	0.154004	0.148569	0.000884789	0.0605962	2.7682e-05	0.000562626	0.0248425	0.0109871	0.0353193	0.0347434	0.00179297	1.59295e-05	0.00465798	0.00416324	0.00317984	0.00898818	0.0202484	0.0132071	0.0196215	0.0040563	0.0095456	0.450883	0.549117	0.7380585
