Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	stationaryDist[1]	stationaryDist[2]	tree_length
3816	-254.1325	-323.2508	69.11834	0.0122851	0.0513579	0.0187438	0.0032225	0.0216718	0.00904685	0.0106891	0.00639203	0.00157893	0.054539	0.0098389	0.017666	0.0180923	0.0102342	0.00657178	0.0345442	0.000100786	0.00753811	0.00132546	0.00882401	0.0124577	0.012647	0.00278292	0.0146451	0.00309674	0.01357	0.0222176	0.00220578	0.00161378	0.0112993	0.0384878	0.00303778	0.00826594	0.0280544	0.0479968	0.0114357	0.00817349	0.00605078	0.010258	0.00859233	0.202074	0.00672611	0.0480543	0.00147906	0.0278022	0.00690316	0.0198227	0.0165758	0.0213827	0.171081	1.39788	1.640205	0.3597948	0.109631	0.34023	0.714367	1.39984	2.93919	9.12153	1.598443	0.2193597	0.05874528	0.0133248	0.0557044	0.0203301	0.00349523	0.0235059	0.0098125	0.0115937	0.00693299	0.00171255	0.0591548	0.0106716	0.0191611	0.0196235	0.0111003	0.00712796	0.0374677	0.000109316	0.00817607	0.00143763	0.00957081	0.0135121	0.0137174	0.00301844	0.0158845	0.00335883	0.0147185	0.024098	0.00239245	0.00175036	0.0122556	0.0417451	0.00329487	0.0089655	0.0304286	0.0520588	0.0124035	0.00886522	0.00656287	0.0111262	0.00931951	0.219176	0.00729535	0.0521212	0.00160423	0.0301551	0.00748738	0.0215003	0.0179787	0.0231924	0.179897	0.820103	0.9219719
3852	-252.8219	-321.7424	68.92056	0.0260796	0.0367164	0.0116917	0.0208296	0.0361419	0.0242206	0.00495394	0.0272042	0.0280861	0.0140189	0.000149151	0.00295434	0.00623162	0.0111533	0.041219	0.0278311	0.000239503	0.00465579	0.00529886	0.00723318	0.0186734	0.00169289	0.0185011	0.00174088	0.0153231	0.0108256	0.0128832	0.0179245	0.00483664	0.0440527	0.00500491	0.00309623	0.00874385	0.0202577	0.0533393	0.0192416	0.00113081	0.0259393	0.000444219	0.0430091	0.0690987	0.0204194	0.0397315	0.0119647	0.0179786	0.00765923	0.000713317	0.0224026	0.0168569	0.053016	1.45455	1.259778	0.7402224	0.170679	0.422213	0.76414	1.30866	2.36847	5.85896	1.278365	0.5875818	0.01749521	0.029963	0.0421836	0.0134327	0.0239312	0.0415235	0.0278272	0.0056916	0.031255	0.0322682	0.0161064	0.000171361	0.00339425	0.00715954	0.0128141	0.0473567	0.0319752	0.000275166	0.00534905	0.00608788	0.00831023	0.0214539	0.00194496	0.021256	0.00200011	0.0176047	0.0124376	0.0148016	0.0205935	0.00555683	0.0506123	0.00575016	0.00355727	0.0100458	0.0232741	0.0612817	0.0221068	0.00129919	0.0298017	0.000510365	0.0494133	0.0793877	0.0234599	0.0456477	0.0137463	0.0206557	0.00879971	0.000819532	0.0257384	0.019367	0.370111	0.629889	0.870395
3888	-250.6307	-319.7034	69.07272	0.00719928	0.0343632	0.0137086	0.0186157	0.0289018	0.0230384	0.0181797	0.0402691	0.0431146	0.0497322	0.00787528	0.0134932	0.0111078	0.0128347	0.0147432	0.0161136	0.028711	0.0139845	0.00157397	0.00386384	0.00643099	0.000115716	0.0127693	0.00362597	0.0349314	0.0216213	0.00140083	0.00574441	0.0437489	0.0148733	0.034759	0.000501424	0.0101892	0.00213489	0.00430421	0.00504568	0.000281772	0.0644941	0.0109631	0.0142333	0.0988132	0.0173395	0.00531045	0.00654803	0.026162	0.00624251	0.000735186	0.017311	0.0123342	0.119878	1.42246	1.498272	0.5017281	0.128441	0.367546	0.731788	1.36652	2.72075	7.7857	1.483946	0.3348712	0.04045216	0.0081404	0.0388553	0.0155007	0.0210492	0.03268	0.0260501	0.0205563	0.0455332	0.0487507	0.0562334	0.00890477	0.0152571	0.0125599	0.0145125	0.0166705	0.0182201	0.0324643	0.0158126	0.00177973	0.00436894	0.00727168	0.000130843	0.0144385	0.00409998	0.0394978	0.0244477	0.00158395	0.00649535	0.049468	0.0168176	0.0393029	0.000566973	0.0115212	0.00241398	0.00486687	0.00570528	0.000318607	0.0729251	0.0123962	0.0160939	0.111731	0.0196062	0.00600466	0.00740401	0.029582	0.00705856	0.000831293	0.019574	0.0139466	0.250864	0.749136	0.8843885
3924	-245.6576	-315.6974	70.03981	0.0213078	0.0206324	0.00430025	0.0103723	0.0482152	0.0254526	0.00247844	0.0196514	0.0316224	0.00681083	0.0120689	0.0269572	0.016595	0.0163801	0.0598509	0.019282	0.000889485	0.0215595	0.0117988	0.00149515	0.0229457	0.0127528	0.00130756	0.0141126	0.0133006	0.00418473	0.0288186	0.0128765	0.0354092	0.0305499	0.0762231	0.00158101	0.0185273	0.00365636	0.00694214	0.00659242	0.000659163	0.0407452	0.0131275	0.0033478	0.10365	0.0222009	0.000534168	0.0250474	0.00646361	0.0193323	0.012092	0.0250239	0.0226007	0.0909647	1.43634	1.899018	0.1009818	0.143174	0.387536	0.743979	1.34412	2.58041	6.98453	1.405427	0.0531758	0.03039888	0.022142	0.0214402	0.0044686	0.0107784	0.0501028	0.026449	0.00257547	0.0204207	0.0328604	0.00707747	0.0125414	0.0280126	0.0172446	0.0170214	0.062194	0.0200369	0.000924308	0.0224035	0.0122607	0.00155369	0.023844	0.0132521	0.00135875	0.0146651	0.0138213	0.00434856	0.0299468	0.0133806	0.0367955	0.0317459	0.0792072	0.00164291	0.0192527	0.0037995	0.00721392	0.00685051	0.000684969	0.0423403	0.0136414	0.00347887	0.107707	0.02307	0.000555081	0.026028	0.00671666	0.0200891	0.0125654	0.0260036	0.0234855	0.0504909	0.949509	0.9623254
3960	-241.4483	-310.9033	69.45499	0.0202983	0.0817532	2.42558e-05	0.0144691	0.0192207	0.00864236	0.00263639	0.00967987	0.00226452	0.0111689	0.000973778	0.0165286	0.00524998	0.002371	0.0164135	0.000484491	0.0185575	0.0133242	0.00650414	0.0133484	0.000356796	0.000714211	0.00243706	0.00371186	0.000564418	0.00585672	0.00173364	0.00287717	0.00833722	0.00404852	0.0155258	0.0400236	0.000860413	0.0036922	0.0215144	0.0378769	0.00116497	0.00793488	0.000839848	0.00631669	0.0243396	0.00578665	0.0420415	0.00349	0.0122326	0.00109978	0.00254973	0.00363302	0.0387828	0.0898115	1.43689	1.659467	0.3405334	0.0997959	0.324986	0.704224	1.42	3.07706	10.0205	1.666405	0.2052065	0.03000196	0.0359735	0.144887	4.29873e-05	0.0256427	0.0340637	0.0153164	0.00467233	0.0171551	0.00401329	0.0197939	0.00172577	0.0292928	0.00930424	0.004202	0.0290888	0.000858636	0.0328884	0.0236138	0.0115269	0.0236567	0.00063233	0.00126576	0.00431907	0.00657833	0.00100029	0.0103795	0.00307244	0.00509905	0.0147756	0.00717497	0.0275155	0.0709317	0.00152486	0.00654348	0.0381289	0.0671271	0.00206461	0.0140626	0.00148842	0.0111947	0.0431357	0.0102554	0.0745079	0.00618513	0.0216791	0.00194908	0.00451874	0.00643859	0.0687327	0.170267	0.829733	0.5642562
3996	-250.1204	-317.2689	67.14853	0.0653631	0.130015	0.000577985	0.0336581	0.148669	0.0412343	0.00296359	0.047475	0.0526147	0.0323113	0.0485097	0.0145222	0.0397409	0.00400383	0.04242	0.0203142	0.0562151	0.0662294	0.00470282	0.0152638	0.030061	0.00386811	0.019354	0.00435809	0.0184751	0.0191898	0.0273551	0.00690055	0.19564	0.0319442	0.149578	0.0477069	0.0466773	0.0273384	0.0170962	0.148436	0.0667689	0.0102012	0.0241265	0.17098	0.185381	0.0918032	0.0280792	0.0418754	0.0306737	0.00117031	0.0129223	0.00826042	0.013954	0.129055	1.41805	1.272888	0.7271123	0.244205	0.502812	0.806945	1.23924	1.98881	4.09493	1.019346	0.5712305	0.04368402	0.0278499	0.0553966	0.000246268	0.014341	0.0633449	0.0175691	0.00126272	0.0202281	0.022418	0.0137672	0.020669	0.00618763	0.0169328	0.00170595	0.0180743	0.00865544	0.0239521	0.028219	0.00200377	0.00650359	0.0128084	0.00164812	0.00824634	0.00185689	0.00787186	0.0081764	0.0116555	0.00294018	0.0833581	0.0136108	0.0637322	0.0203269	0.0198882	0.0116483	0.00728436	0.0632457	0.0284489	0.00434652	0.0102798	0.0728513	0.0789872	0.0391154	0.0119639	0.0178423	0.0130694	0.000498646	0.00550593	0.00351959	0.00594551	0.363556	0.636444	2.346981
4032	-240.6068	-309.2492	68.64238	0.00250723	0.0689097	0.00186808	0.00838185	0.0514014	0.0344806	0.00882064	0.0845857	0.0317997	0.00284956	0.0126173	0.011797	0.0169826	0.00664859	0.0498339	0.00484472	0.0132171	0.00984526	0.0306906	0.0133552	0.00198441	0.00356814	0.041024	0.0108553	0.000147067	0.0347061	0.0105963	0.00613806	0.104199	0.0243344	0.0997799	0.0385392	0.0524666	0.00452755	0.0026255	0.0317929	0.00861509	0.00631607	0.0332648	0.111314	0.043632	0.0171082	0.0125775	0.0208316	0.0505937	0.00814358	0.0167006	0.0112923	0.0234251	0.18883	1.38936	1.457259	0.542741	0.172505	0.42441	0.765378	1.30654	2.35621	5.79695	1.270672	0.3724396	0.06523757	0.00193379	0.0531491	0.00144083	0.00646481	0.0396452	0.0265944	0.00680324	0.0652398	0.0245267	0.00219783	0.00973154	0.0090989	0.0130984	0.00512797	0.0384362	0.00373666	0.0101941	0.00759352	0.0236713	0.0103007	0.00153055	0.00275206	0.0316412	0.00837256	0.000113431	0.0267683	0.00817282	0.0047342	0.0803669	0.0187688	0.0769588	0.0297247	0.0404667	0.00349204	0.00202501	0.0245214	0.0066447	0.0048715	0.0256567	0.0858553	0.0336528	0.0131953	0.00970084	0.0160671	0.0390222	0.00628103	0.0128809	0.00870961	0.0180675	0.27137	0.72863	1.296536
4068	-244.488	-312.5843	68.09628	0.000232151	0.0125285	0.00281464	0.00176155	0.00792862	0.00114734	0.0092569	0.010176	0.00421474	0.000365448	0.00504022	0.00315538	0.00128244	0.00400155	0.00717787	0.00346775	0.00154619	0.00472959	0.00638135	0.00291816	0.00119821	0.00142281	0.00266393	0.000767619	0.00122548	0.000473041	0.00160053	0.0113878	0.0517376	0.00829046	0.00627518	0.00361424	0.0188336	0.0019821	0.00242117	0.00879097	0.00329836	0.0080156	0.00572374	0.0103016	0.0136207	0.00292619	0.00168819	0.00602226	0.00248628	0.00541433	0.00253667	0.00312665	0.00706691	0.264672	1.35296	1.442263	0.5577373	0.0501324	0.232297	0.634187	1.57682	4.30483	19.9472	2.164209	0.38671	0.09389981	0.000814453	0.0439537	0.00987458	0.00618005	0.0278159	0.00402521	0.032476	0.0357005	0.0147866	0.0012821	0.0176826	0.01107	0.00449918	0.0140386	0.0251821	0.0121659	0.00542449	0.0165928	0.0223877	0.0102378	0.00420366	0.00499165	0.00934587	0.00269303	0.00429935	0.00165957	0.00561515	0.0399517	0.181511	0.0290854	0.0220152	0.0126798	0.0660739	0.00695381	0.00849418	0.0308413	0.0115716	0.0281211	0.0200806	0.0361411	0.0477856	0.0102659	0.00592268	0.0211279	0.00872262	0.0189951	0.00889938	0.0109692	0.0247928	0.278869	0.721131	0.2850386
4104	-236.5104	-306.7715	70.26113	0.000682106	0.0184672	0.00147916	0.00275486	0.0201569	0.0117634	0.00121314	0.0143254	0.0138012	0.00771976	0.00357688	0.0133062	0.00728112	0.0024888	0.0239248	0.0102504	0.005322	0.0193791	0.00432771	0.0109744	0.00453073	0.000293455	0.00188251	0.00905169	0.000890294	0.00705619	0.00276586	0.0117432	0.014031	0.0025581	0.00151353	0.0225749	0.00751784	0.00233489	0.021982	0.00439892	0.00374774	0.00372673	0.0125863	0.0524361	0.0143545	0.0100983	0.00314674	0.00882094	0.00506137	0.0206686	0.00798303	0.00401647	0.0196885	0.090003	1.4368	1.952965	0.04703463	0.111427	0.342938	0.716136	1.39638	2.91598	8.97446	1.58669	0.0240837	0.03006783	0.00143706	0.0389066	0.00311628	0.00580392	0.0424663	0.0247831	0.00255583	0.0301806	0.0290763	0.0162639	0.00753575	0.0280334	0.0153398	0.00524338	0.0504046	0.0215956	0.0112124	0.0408278	0.0091176	0.0231207	0.00954532	0.000618249	0.00396606	0.01907	0.00187567	0.0148659	0.0058271	0.0247405	0.0295603	0.00538939	0.00318869	0.0475607	0.0158385	0.00491913	0.0463115	0.00926761	0.00789571	0.00785145	0.0265168	0.110472	0.030242	0.021275	0.00662953	0.0185839	0.0106633	0.0435445	0.0168186	0.00846188	0.0414796	0.0235173	0.976483	0.4746551
4140	-238.7665	-306.7026	67.93612	0.0276928	0.0877686	4.62114e-05	0.0253475	0.0721687	0.0204106	0.00602916	0.0384974	0.017288	0.0298313	0.00771202	0.0160292	0.030419	0.00299561	0.0405743	0.0374728	0.0213327	0.0519847	0.00130683	0.0169769	0.00713094	0.00103728	0.0104295	0.0433139	0.00531496	0.00190894	0.00209019	0.0304021	0.0375738	0.00256913	0.00312563	0.0568693	0.0506493	0.00881368	0.0471114	0.0175404	0.0205817	0.0348297	0.0312077	0.19478	0.0673268	0.0197645	0.00186895	0.00384036	0.00958272	0.0366645	0.0137718	0.011585	0.00911739	0.219791	1.3745	1.007041	0.992959	0.242132	0.500727	0.8059	1.24085	1.9971	4.12998	1.025509	0.9860164	0.07675479	0.0207797	0.0658584	3.46754e-05	0.0190199	0.0541528	0.0153154	0.00452407	0.0288871	0.0129723	0.0223844	0.00578682	0.0120278	0.0228253	0.0022478	0.0304455	0.0281183	0.0160073	0.0390075	0.000980597	0.0127389	0.0053508	0.00077834	0.00782592	0.0325012	0.00398815	0.0014324	0.0015684	0.0228126	0.028194	0.00192779	0.00234536	0.0426727	0.0380054	0.00661347	0.0353507	0.0131617	0.0154438	0.026135	0.0234171	0.146156	0.0505196	0.0148305	0.00140239	0.00288167	0.00719053	0.0275117	0.0103339	0.00869293	0.00684137	0.496479	0.503521	1.332686
4176	-243.4249	-312.2862	68.8613	0.00664112	0.0235392	0.000476926	0.0108208	0.0422417	0.0125113	0.000149012	0.023764	0.0157692	0.00357694	0.0114023	0.0059922	0.0170505	0.00437759	0.0075379	0.00276454	0.00816148	0.00737944	7.73149e-05	0.00487745	0.00262534	0.00397379	0.000710643	0.00773901	0.0198858	0.0205789	8.07969e-05	0.00914214	0.0194729	0.0145834	0.00457223	0.00316161	0.00743915	0.009592	0.00160066	0.00633657	0.0229146	0.0157643	0.00464969	0.0408516	0.00364359	0.0537718	0.0291201	0.0048058	0.02435	0.047875	0.0070213	0.0114641	0.00305807	0.187455	1.39002	1.497005	0.5029948	0.088956	0.307263	0.69201	1.44507	3.25454	11.2415	1.749547	0.3360007	0.06473183	0.0108889	0.0385954	0.00078198	0.0177421	0.0692605	0.0205139	0.000244323	0.0389641	0.0258556	0.00586484	0.0186955	0.00982496	0.0279564	0.0071776	0.0123593	0.00453281	0.0133818	0.0120995	0.000126767	0.00799718	0.00430458	0.00651552	0.00116519	0.0126891	0.0326052	0.0337416	0.000132477	0.0149897	0.0319283	0.0239112	0.00749673	0.00518385	0.0121974	0.0157273	0.00262448	0.0103896	0.0375713	0.0258476	0.00762374	0.0669813	0.00597412	0.0881655	0.0477461	0.0078797	0.0399248	0.0784971	0.0115123	0.0187967	0.00501408	0.251497	0.748503	0.6098959
4212	-237.3019	-306.3412	69.03931	8.7624e-05	0.0156693	0.00384338	0.000286688	0.00265685	0.00834166	2.25922e-06	0.0046609	0.00676255	0.00389175	0.00132603	0.0032043	0.00241007	0.000876121	0.00607679	0.00840236	0.00658387	0.000187116	0.00107794	0.0012861	0.00104627	0.00203317	0.00253752	0.000198994	0.00115657	0.00331551	0.000222111	0.0040981	0.000457639	0.000865995	0.000157659	0.00151969	0.00478653	0.00456765	0.00353144	0.00498318	0.00227713	0.00225465	0.0037625	0.0163528	0.0046731	0.0245072	0.00600733	0.000150237	0.00649585	0.00885345	0.00056995	0.00422448	0.000546396	0.0201959	1.47031	1.887643	0.1123574	0.0470311	0.225174	0.628055	1.59222	4.441	21.2625	2.210382	0.05952262	0.00659322	0.000452167	0.0808585	0.019833	0.0014794	0.0137102	0.0430455	1.16583e-05	0.0240517	0.0348969	0.0200827	0.00684274	0.0165352	0.0124367	0.00452106	0.0313581	0.0433588	0.0339748	0.000965574	0.00556248	0.00663667	0.00539908	0.0104918	0.0130944	0.00102687	0.00596827	0.0171091	0.00114616	0.0211475	0.00236156	0.0044688	0.000813568	0.00784205	0.0247	0.0235705	0.0182233	0.0257148	0.0117507	0.0116347	0.0194157	0.0843857	0.0241146	0.126465	0.0309997	0.00077527	0.0335206	0.0456866	0.00294112	0.0217996	0.00281957	0.0561787	0.943821	0.1937868
4248	-245.4736	-314.4723	68.99872	0.00107113	0.0222557	0.00280331	0.0115652	0.0150545	0.0254987	4.2133e-06	0.0143929	0.00778139	0.0130109	0.00596648	0.0158934	0.0152883	0.00364778	0.0382261	0.00106785	0.0037042	0.00205134	0.00892573	0.00481828	0.00195229	0.00677011	0.00246486	0.0041048	0.00697509	0.0265962	0.00203626	0.0131516	0.00461508	0.00103211	0.00509499	0.00333351	0.00118029	0.0075561	0.02056	0.000754571	0.0133746	0.00090657	0.00181956	0.0568216	0.00869582	0.0745745	0.0096649	0.00691386	0.0271232	0.020086	0.0100977	0.00740016	0.0144613	0.215679	1.37647	1.611049	0.3889515	0.0829527	0.296969	0.684692	1.46051	3.36736	12.0551	1.800069	0.2414275	0.07521084	0.00186886	0.0388308	0.0048911	0.0201784	0.0262664	0.0444891	7.35119e-06	0.0251122	0.0135767	0.0227009	0.0104101	0.0277302	0.0266743	0.00636449	0.0666953	0.00186315	0.00646295	0.00357909	0.0155732	0.00840673	0.00340628	0.0118122	0.00430059	0.0071619	0.0121699	0.0464039	0.00355278	0.0229464	0.00805221	0.00180078	0.00888953	0.00581617	0.00205933	0.0131836	0.0358723	0.00131655	0.0233355	0.00158175	0.0031747	0.0991399	0.0151721	0.130115	0.0168629	0.012063	0.0473234	0.0350453	0.017618	0.0129115	0.0252315	0.194476	0.805524	0.573145
4284	-248.4693	-317.05	68.58069	0.012552	0.0121883	0.0125074	0.0110204	0.00953114	0.0110206	0.000685903	0.00826128	0.0122965	0.00400585	0.00988392	0.0121799	0.0233583	0.0145374	0.0199173	0.0165644	0.0088569	0.00945258	0.0287336	0.0482923	0.00527903	0.012897	0.0032155	0.00887882	0.0074505	0.00485984	0.000143393	0.00593239	0.0166716	0.0093417	0.00155909	0.019921	0.0195774	0.0181932	0.00934852	0.0154199	0.00187676	0.0174593	0.071578	0.00562111	0.000657559	0.00271484	0.0141445	0.00990297	0.00953395	0.00608733	0.00795858	0.0040427	0.0502098	0.227673	1.37072	1.308802	0.691198	0.110971	0.342252	0.715689	1.39725	2.92182	9.01137	1.589658	0.528115	0.07972694	0.0194206	0.018858	0.0193517	0.0170509	0.0147467	0.0170513	0.00106124	0.012782	0.0190253	0.00619792	0.0152926	0.018845	0.0361403	0.0224924	0.0308164	0.0256287	0.0137035	0.0146252	0.0444571	0.0747185	0.0081678	0.0199544	0.00497508	0.0137374	0.0115275	0.00751922	0.000221859	0.00917869	0.0257946	0.0144536	0.00241224	0.0308221	0.0302905	0.0281488	0.0144642	0.023858	0.00290375	0.0270132	0.110747	0.00869707	0.00101739	0.00420045	0.0218846	0.015322	0.0147511	0.00941842	0.0123136	0.00625493	0.0776853	0.345599	0.654401	0.6463224
4320	-251.4276	-320.1594	68.73178	0.0138153	0.0574003	0.00428963	0.00549773	0.0631624	0.0658492	0.000441376	0.0138354	0.0282831	0.0342923	0.0167858	0.0186505	0.0154013	0.00179582	0.0453638	0.00120324	0.00593078	0.0115591	0.00618285	0.00763514	0.000831219	0.00280843	0.016669	0.0392123	0.0140861	0.0404079	0.0233353	0.00958236	0.01843	0.0196553	0.0022086	0.0458659	0.0354882	0.0154428	0.0326377	0.00991903	0.0384666	0.0383542	0.0108394	0.0821531	0.0251126	0.095811	0.0344402	0.0339832	0.042858	0.0787037	0.03192	0.0262044	0.00618995	0.213411	1.37756	1.514037	0.4859632	0.17603	0.428618	0.767738	1.30253	2.33308	5.68085	1.256044	0.3209719	0.07436122	0.0107179	0.0445312	0.00332789	0.00426514	0.0490014	0.0510858	0.00034242	0.0107335	0.0219421	0.026604	0.0130224	0.0144691	0.0119483	0.00139319	0.0351932	0.000933477	0.0046011	0.00896753	0.00479666	0.00592334	0.00064486	0.00217878	0.0129318	0.0304209	0.010928	0.0313485	0.0181035	0.00743399	0.014298	0.0152486	0.00171343	0.0355828	0.0275317	0.0119805	0.0253203	0.00769518	0.0298424	0.0297552	0.00840924	0.0637344	0.0194823	0.0743302	0.0267187	0.0263642	0.0332493	0.0610584	0.0247635	0.0203294	0.00480217	0.242982	0.757018	1.288992
4356	-250.3639	-318.7452	68.38133	0.00424264	0.0168072	0.000440665	0.00679075	0.00783774	0.0022651	0.0103683	0.0266206	0.00230908	0.0102455	0.00204996	0.000411989	0.0169553	0.00102391	0.0164296	0.00510954	0.000270862	0.00494671	0.00205616	0.00128702	0.00223608	0.00290935	0.00791609	0.017753	0.00345925	0.00845065	0.00186386	0.0110455	0.000542887	0.00568729	0.00270467	0.00470451	0.0121979	0.00339256	0.0129437	0.00528699	0.0103647	0.0139098	0.0188671	0.00919443	0.0047479	0.0129439	0.00532394	0.00400949	0.0109202	0.075011	0.0105415	0.00358393	0.00182614	0.292235	1.33973	1.486912	0.513088	0.0597605	0.253078	0.651368	1.53523	3.95135	16.7335	2.037181	0.3450695	0.1047026	0.0100345	0.0397514	0.00104224	0.0160611	0.0185374	0.00535728	0.0245226	0.0629616	0.00546131	0.024232	0.00484846	0.000974413	0.0401018	0.00242171	0.0388585	0.0120848	0.000640629	0.0116997	0.00486312	0.00304398	0.00528865	0.00688104	0.0187227	0.0419885	0.00818163	0.019987	0.00440831	0.0261242	0.00128401	0.0134513	0.00639694	0.0111269	0.0288497	0.00802391	0.0306137	0.0125045	0.024514	0.0328987	0.0446234	0.0217462	0.0112295	0.0306141	0.0125919	0.00948302	0.0258279	0.177412	0.0249322	0.00847652	0.00431909	0.256544	0.743456	0.4228069
4392	-234.193	-303.9534	69.76034	0.0287741	0.109125	0.0171284	0.0413553	0.0623374	0.0303671	0.00917816	0.0482732	0.0168832	0.0201047	0.0063405	0.0174761	0.0177069	0.00131181	0.042856	0.00294319	0.00586089	0.00303332	0.0263477	0.00412697	0.00033724	0.00391341	0.0122578	0.00597883	0.0176965	0.011536	0.013649	0.00403756	0.0161943	0.00943302	0.00784039	0.0605987	0.00660671	0.00223365	0.00395062	0.0110266	0.00162766	0.0190618	0.0640502	0.0497833	0.0492287	0.0134847	0.001772	0.0375586	0.134382	0.000549324	0.0349528	0.00518611	0.000905486	0.08486	1.43927	1.790548	0.2094524	0.177147	0.429942	0.768477	1.30128	2.32589	5.64504	1.251471	0.1169767	0.02830106	0.0258909	0.0981904	0.0154121	0.0372113	0.0560909	0.0273242	0.00825848	0.0434361	0.0151915	0.0180902	0.00570516	0.0157249	0.0159326	0.00118037	0.0385616	0.00264827	0.0052736	0.00272937	0.0237076	0.00371343	0.000303448	0.00352127	0.0110295	0.00537973	0.0159232	0.0103801	0.0122813	0.00363298	0.0145716	0.00848779	0.00705475	0.0545265	0.00594469	0.00200983	0.00355476	0.00992166	0.00146456	0.0171518	0.0576321	0.0447948	0.0442958	0.0121335	0.00159444	0.033795	0.120916	0.00049428	0.0314504	0.00466645	0.000814753	0.104726	0.895274	1.111363
4428	-244.4255	-312.2682	67.84273	0.0298989	0.0796322	0.0440979	0.0345941	0.0913805	0.0147164	0.00594055	0.12551	0.0374767	0.0311273	0.0220898	0.00577135	0.00958601	0.017037	0.0219532	0.00618756	0.0134983	0.0028354	0.00158432	0.0183932	0.00622961	0.00961	0.0253439	0.0361887	0.00910934	0.0430472	0.00778432	0.0145415	0.0719109	0.0124784	0.0215817	0.00506637	0.00675598	0.00626344	0.0154683	0.0154874	0.0103923	0.0279181	0.0355565	0.00432116	0.405308	0.0336179	0.153161	0.027993	0.0303327	0.0056318	0.0372444	0.0277186	0.0161718	0.0814675	1.4409	1.216424	0.7835758	0.186006	0.440298	0.774204	1.29165	2.27119	5.37617	1.216185	0.6441633	0.02713897	0.0172274	0.0458831	0.0254087	0.0199327	0.0526523	0.00847942	0.00342287	0.0723172	0.0215936	0.0179352	0.0127279	0.00332538	0.00552334	0.00981651	0.0126492	0.0035652	0.00777756	0.00163373	0.000912867	0.010598	0.00358943	0.00553717	0.0146028	0.0208515	0.00524869	0.0248033	0.00448523	0.00837863	0.0414342	0.0071899	0.0124351	0.00291918	0.00389271	0.00360892	0.00891263	0.00892367	0.00598794	0.0160861	0.0204872	0.0024898	0.233533	0.0193703	0.0882495	0.0161292	0.0174774	0.00324497	0.0214598	0.0159712	0.00931802	0.391788	0.608212	1.735545
